sessionID;TotalTimeHH;TotalTimeDD;CaseLength
r2v27ZUxIAnzIip1hCF4fxL3FdoyVxhHQU1h9jJvuyV17tnDt5p93uHCk7pRd9maSqW89gikrOUQIDgkMwhQo0vMb9Z4U5zMTdrBghwK1quJbt1sxRcFn5Rk8XQAfk3eLAjfOMUMzfiv7LXpHWIT9Y;1.28;0.05;25
8XiNdkLgXKxcamAaMuHO47eANUHdhj9qbnh0qcO42Ih0tRtfuo2DxgQrUIOJxS1rxP8KQ0gTh0Pp94Iw3wIeW1s2Rk2Tb0irpRrTOpmeNqvGiwdfjVzzpRejEYZdyixfiU76uxFtdysrbW8L8BabCu;1.28;0.05;31
3UpZ0KDeoj0rejan5zn5Ugy57ZH3vJzGIegbcltlkbyP5jmDxXOEWuUh0tdHMcflrnDpIpOVZFWtUVFFImwAaYcXE2GTxqK5CKgahPkMa1U0uUT1x8gdF4luT0Qgef9Vqo6dLZCPmnZq8hHxF1IpCB;1.28;0.05;129
RNeGCPIx2jiwkSNB1qTtDGIPAHUeuNeOQYjdZjj4erGUYT21JyJEobru04C2Lj94XgaYDs5YVlIMgEijb09xDczXkNhfxqsqXB3lmghQo8tZ9G7NQdfVEGGSmmRDEgBvWfZ0UdMWTnoyUS0FpLmGRA;1.28;0.05;185
ZImJoj3NBaT8CIWSkHYIqAomTm34XphYEwLNFFSJUOfhaxIGbFGqhagzsGNxpZ3GVh5i81ucy4c33dKxgBmj55cc0kRHamqaqXVDgsUbl6Bv7bDyXeNPUAYIVtn4SliuX3nPRF4Dy0YbRSj9qsxodb;1.29;0.05;26
cuHmDCLHykEmyHSsN3IvVSYGlMXzVn2X24luPI1ws1RKBbqDdNgwa9kvEUyDPNjLQjBavAQkNq87HCfffeuq6Cg0ZvEWsVSjpDFtBFMEbH5TrzwxgqNzUn9mzftn5JUbKbsCugcn0jAlD0bS6ryP9x;1.29;0.05;41
amxHL3WjRQWeZDe2ecVY34TcsyiKwO0TnMqkPcVUFRRQt8DAdHpde9NcIw7rA3GcQs0lC8pOSLwZbkZs5nHEOA8qeohj3pyWNxYZ0PrsTwnPEfBV23M82PPBganYtCAT92MSetjzJ8eGfsW33cK9Rj;1.29;0.05;63
eIAdjJlvIMafjj0ZMd2VKlKRYysfMbQ9X2XvJdlnYdpilRUVeHO9E1800NX4KbaJsW301JZ6WliHkUpYAdaRIp7PWu50r2BFswOwvh51e7weIiwxOrzYh32mw5elj8zsdysFwdPmX3cBmH7xapi0Wu;1.29;0.05;180
Y8HRAcNrQwM6gy4e1u1Z9slPZwQZauL1T9zSY4zS8YFBHhX5dEPUsAgQK4ZHo551tuevSKB1fYXnhi5olLj4CDYoR44RwRddFEIDxmflfEv9s21h5Dv6x9KYRzjdHGMf85Y7unk9UKjMdxvkv5QagS;1.3;0.05;21
q3xMUuwggqZxyhRxMisNaudtOHTw4u4vgWbWN7WFfmIrWow6FgLonYQZKqNE3Dm0w75A0jirTWjz12ceS4aoOTtWUSE7TyLBHPy2bmhCak88FaxTcKyGfnMCOqwyXhpQnCfkbt9pSMPVw0MLo9Wetu;1.3;0.05;22
jTEroBCcrAJHqfiU8Z41HsXptj4RfsF7OrMgjwjOh4pWBpZnldeMTHnwwePx12b6vIlKFXmpusAJ9FPzmELJ65RrtCfKkyZMDN6CNcACw4q9t24W6Jl2ySOd1fUjOdCtFwhIksEyTN35mexXpD3LiN;1.31;0.05;62
sCtVYqfsuH2AZ4QogsTwoQm8lHupo5TfktOw9tpwRGyFz0ACthkxYBEhsRQrshoH1vIac3ynbrLbuRbL00U3zJXQ3lMClKdm9ebQOTVxxU2RiM2spzzz4V3WYMPxSEeRX3QRtkYME1WyCKEZt45mHZ;1.31;0.05;129
dVJQ1eO9YDq6TLYYKsKJyyW7q6mQdbS9fagBnYx1zaW43JaVhKBAbHenfASYIYRMkDuiy1titqq0wJxByXSXTkOY36kb9Tef4HhCZZDOioJv8PddxAuoXwD9U2AcehjXa0sBxT7mXmZhFJm5wZVeFw;1.31;0.05;162
W5rSsIFGIeVWjHe9bQaiURAPjWLL1BhWUx6r0WvPb88gteqrzOruF08Kv4y9E56uLQwnFjQlilO3lxL3xlp7Cuy1m5IQMeIKbglXRZCMOiy5ejqzu9NyLj61c3FphuKphkxIacNsJ17JBXBdEn8Bj1;1.34;0.06;102
NQb1qrzfkltAtbcGxaKT0fyajIiKsCAMMLmjBcB9HUHxKbQP8IIPxi9Ys81hjY8vynan9m9hhyndh55SlW8g7CWp3qKZU1c2xYbROX7xN7C7Pkm146rYfBjTyjdgehXBJy0dv6zR67W6zhHMpXgP9Q;1.34;0.06;103
CW74YC69R1IwVYU7xdru117KngPj6FOZ5EI9Uq8rMnmgWNojkmYXVICppVFgCqyiw3M6Jgmg1PP9BXkiSKg3e78Kz3tazKQJDqnVQRyCdgN9xBqpguhJjCVx8uL0IezXfYTobD2VmSWLYvZ0eVB3XK;1.34;0.06;135
csTBBM3Rbh5L7Ku7xnSS0L8iIYDtfaLp7Ksh8LajgCVwzYSU97UQEQPdwuZ1iDQzSaPLTlOQyUGijXo3i6mmBWNVWFPsWz5n0qHRpOxIfvKD9P9okM4SbR4rhQnJ1shyJj51BQ6UDRsGw50vJbrFvr;1.34;0.06;227
xzyq6LR6P7qgr7YcKbekmHq9FhMnJY3qtnXq61zh6xbORj5BUZZWGEP62bvKQdKPnR8FSzhSl3bTYJOxD7VIcYcyB03oiRboHAHWvQSpZEs2agtbIUSIOXOOkhNczFANAHHV9AxtzxYkzE7FUypdbm;1.35;0.06;36
mcMrnjGhNmttDBfhjw4FAGMKChV2WXOOeonu6YvMt8e5Cis1ce7gZCabHFSk6zDkgLjivB9W2BixTodRir0kE60PpQYDKG5kJpKoXO6iAuxIUQtxZT6NQdr51zHXW2biBRZvJ8QtEeWWMFEX6Nnf0o;1.35;0.06;97
FnrLW567YUGG5lUuJpmfFBeEjmVMTXx2wecECAUJUYrYBbCPX4cLMZ9cjokBF2Cq4ZdQlU5nJuTKnQJ6PFmM34wKMZZL14lsDvpCsQxcaZGVVCTnFPhHhUrFricol8wk4hAGn4ieyECxA2BomX8uCs;1.35;0.06;174
6zgHaYKfF5egfLEXfQ42kVVZPU9EDSUzY2lOInLRVTeS5o4dEQuKsc8UcMPCLn9Q5XOViaXMRs5QGArXz3AcetHyygd64ro89gbiZZfr01rsTjmSdGPYevmF4l2o94ZUOoQJDROH1gWai59s2wsUTN;1.35;0.06;184
b4f3ABItXcHSKCYidvbtCvgRpT2etwKUqFDa5CHswoWfc1gZpZEhJ0l1JGgmdKwwa28bkjjeMQIdjQnB1u6sR83IIKdVpgu8sfYzeKyde5MSlvommUXke3DElHRDZuP5oIKKXtKhq2EMxq8QBOMiNG;1.36;0.06;23
eMYoNU6ozh9LO2qmqbKq4i3tl6hUgmrwKay9Vyw6hmEYTpH1f2FcUzwXW1MMejiEPWCJ91jtWBiZ5LQ9HC6LjD1SGvRNnUjkKoNXuCA72fc5gM7Qcvhlpj5k6ge8E4SFGdLDGTX8pfD0ZXrf2LWFYi;1.36;0.06;141
mYap2LGdNtFSOfhGC07Ys9o0yODGo08lRD1k4XJDhZtnfogOWowOz3Jm8rEv1Ocw38UrLVxhO9XY9lbVyxvt23I80QvPpXaF2QgO7Iez7KQBx1YqfQA6k8OIt4Xh3zZ2ndB2fAxTxioYw0Fh7esfWy;1.37;0.06;22
2ZPDJYwt8tov52THBSO6KlHeG9txK553V1JJUAyeHijx12HFWZDfs9JSZLDK4bFr6qsaFdDSqRxOo7smBnlnsETJ6TXpxgWL82IKsNGcTgTgub7coOo7je1ZCKIjrG9a79AHdmZPX40JwVT7tBgxFJ;1.37;0.06;127
367cAm9k3RDQ0uT7pWtuN8ezTEVKkKo82q7G8NPoYFCN2ciKI1rx35pq0DVqo3PTT0zxYPE0lrV6cha26RY0t4PQbBr7AOt0E3ISRmkuSmlKPgze42YBeNfC7nA2tEA7SDonQk1aYp2xnY7gG6mGZb;1.38;0.06;22
7czLkbICViqq7mFYV2pqSOibuaIyVLZYgGXDJVDRuNnVXtjfIKV94OlYNQ85ysZ5wd50drbxVQjyQKyojf1vh6kuGwAMCEVnczU6dQ7lpWpJZIKzZBhLAnbYgPrmbVPitTY61CkNlA5REjCYqftTbQ;1.38;0.06;98
LCBL7w2n4iWH6WjKVUby2l5Ku7fMdS6FJMvaVRVwpQLtmugr6mMX9ZCiO84x8AyhRWu20wZ4tywwpO6MPBVlMF0Y3gJNuYAOJqLLaXan1060FCXubflRbnpaFvgOhNTcMhXgs3v5btzPpbB1JLv3OA;1.38;0.06;128
Uj7ROqdUmtadZUkHyimGPKq9Z7MqBnmBX5LyTWHk6yQBFschy0miqDugYYzY89vyNnzZnsBvcvQkfRlvVoCW7tLAkEVMfwAOqMjzFER5XSD2uy5aFUGzmxpMrcb05vT7K6PvseS5jcDWaYNPHj3weO;1.39;0.06;105
LllKLN6p9sspvdvT0CvlnTDEHPyNIpasMSszeOyd4I51IRtYy9PHLZrvGl496yH82oRRwXyXgoiW7TP6xvtEiY1qGSv2NJZtIkVrwqvxhBj8wiY28nQ9FlT234vLV4mBzO68dqiCBNIjEAuDOdldtK;1.39;0.06;111
JjJoYArC2fKtc1Bk8zFaOokmL2rG45RqUFiY8rRkZwbFPyG3gvYnVMM0f3UStDG9E1qTmxDXDOOVNFwmHCOyY5uJKZucXHDVoiPa78rgf5v5ufvSkU5nP4fQBCDaYPbH0SEnCoXz4OZdQYWm2mgjU2;1.41;0.06;120
4zXkUJIlr8rnPEIdv6QBXvRik9SJKEZfrGy098GBChD5DgPJQlSb9FflgobOPXLyovPjMz2eKTXTTdNw8ejcISVxT8lhSVOkmvb61RORdxDYeNu1c75pfWtHFKawnVkv5yMDSGTBadzHaO9cmHxiyL;1.41;0.06;122
vnLeWo5yEv45clXP3MxUSpK5pb1AJoguPHepgKhvKHD3CUCqf7HN2lnQxeiJFJ1qROLl46E83rBZtf3Iz455kZrAmnmr89vxxE68N6EvtjCn9ULu2wivIuTXeB4rG0JMbFlq0lrC1NVXUV1VVC9101;1.42;0.06;25
86NjrYvD49C8Mbg0FhizgBztMKudJAKez5Xblr22qhlzDLpPwVBY2el0OBc8d6Vz3SKmRyEp7D42ZA4OdxJ4Th3m5lSI1utnV4rnQM3wM9j5zTQ2lJbF7YASf5nPi8Rnw1q5S0YXydq8cnTNgUEtgy;1.42;0.06;115
ooGeoTicoOqj5o2xHnMLcFXRlVFa0GGNVM4H8lImsvTO7sQJgkVBGEGAGwEvstWs0btFaMv7bi8vVr3D4QquAYKVsGoSJKLw3OMUjyv2wTyfMUSaiQz4VsyOsYMSV4w1KmncKC5hVYKeIZ81L88BtY;1.43;0.06;25
g6fIcI4mO2spxTHvP7CdXfDmGVdweGIW1gRnjsiIb57oDdPTyD8cglLAYTgNNOZWyPcd9c1kZdRfq5jnEO0UHYI7RemyYNukXySHFiub2mfZxFeqQ0sdu8SJp0eOEjEckbkByLkXCuDrNii2zWIITX;1.43;0.06;55
3nWanHRwmPg4nIUCW2l5ccmPvWG5iJqIgnGmoUBtYj9nifl6JQbukS8hDWaaNZcbt4CfH2NRC0jJ46Xv49dBhcnRdbJjYBRqDMma0R2WWYDe3jXW7jIUvTJiVIohzKmVndyqOadyQB16u8uTwVcGMZ;1.43;0.06;140
PfCZcWJEE3Xw7QPYX7cjflyO1q08qDYyEHuiqATTYnoBYRSLu2qpmVNzdFE6MyK6RzBtOccmqhvQY3x6ZqmweIkbz3sAWxxZTU3U0l1mDdZjNeUbDYplEvbvk5FbONlodD7ewwRq6HuJIwPmSl9CZS;1.44;0.06;23
ro2YiZlsc8t6ynzDub4pZn2gKUTfnLkB2EdwhjuS2hiwjBIgfBm7xWPyXoBtQtz4U0JSD4Lz13na7WVw9qIN73Zdu26lXhOTF3MVckU1NK94A33ckmPKPQlwYEsGAwnbefNBl0zf7znd2CRExtIFFV;1.44;0.06;57
KFIaO7vWb5pQuE4UTKQe4s4zWhKdh98OkZgVgokLyPo5DN0129RcFdd2xSz8oP7LhL4IlSr6GLPQ2ZuIZaykR1ehYvQEnPI3dg3C3HZi3IfjNDkUDQpVTjXybpy0UCqTbwyvURCw3gZxKDyX55X57Q;1.44;0.06;105
Rnn1AAASq1ool3deYMKxT8RIYQMGj8R8axG1SwbrcL8NM5IdwHiKQCwLiTgV3Vbqtbgs3GYqLlkXOtEfwwfl9qh4QggwXVLhO4wLoAlDvkn2NDinDoXB6r7jtwilJ97gig3yVjA2Psb226s1EJ58AO;1.44;0.06;183
YooR9To4PhpSJItHWflx3l3EL2Zc08NvZ4qQK9KAB1zwiCThRyb5D4jZZGv9RET1VgogoWA09mAWeYAyi61gBbdCs5CYFTlDYjuXtUhhkgXNFFbU0qhYIHNVVDbvmGdgni1Veos2sp3dQMog87Se5x;1.46;0.06;54
vIQtJRUZmvHlmg6eIpFlWyuLOj4VOHcODPQ1oaVp7D1vu2bamsBbmyAGmBj8CU51gLo9EyZOqbPsRuw0Ixa0do2dkpdbiOjcB3rmqLWaToDHELp4WT6AYQEtfS4PYeTCBkgvdBbzaaOyCS413VQDxd;1.46;0.06;140
qfvlWiu1y5TjT3pADtZqMHeKwA4JcJUi3ei0MzgY03AgpiK5v36cVtrW7JO1BAvkY5SHhBEIzxiJU74Vj6865Zl6abUkgEb97crsOchr7TEsgktr4T0Mdxy029jdWM5hnss5Bte5w1ioN0NEoH6nx2;1.47;0.06;24
icCvtfbM5gTwrlWh26DnKQumhcfeL1FXfiBdzisJjQ8gVZcPklKLiMENST9xd0jBlCXZeeA3K0hL5azYMO51UK0pa1BnZbFSH9AJNofekeWeHZD6rtX68ZfZBOTdmaVKJereTQveQqhR69UAxgCHi9;1.47;0.06;56
u87omADDMvbPmaPxpbc2s6vKdhpLMSNbJ9JLCHWO6cbvBCkIHAQ4ECCeEv0QtkDABK3cKfQdB1zFzFZkexZE7J9dujJRzg32BkkYrWHbvIbRd5mqLFrLvJjdgRJaO5SfX5NFurtfG6MBqAF7Aa6Iq3;1.47;0.06;137
DRMTJGiE6LR88i6w7B3GQjdYwp4w1SX0lujaeAb1bW7Y7oaG4PlFBaMatRC65RYof4LDqq6dpMU0qYC83HtFxpLG93A42wzsF4dT5hbTOkCa7TU9gtBJ9rbJSsyoF0jmGOpOPfCH2dTxpoKRs0ihKP;1.48;0.06;121
x3P31uOWJHIqfbazoPKooXWYOVV3S6bb2u5Dy8tb8YfBvndvp1Dvhvlbazygxkof1GaRVD3VHb7zFdlYrf7PHU7ZftvUrePm12eH2qIHlMbEz4sDsG9j4jq0aGNVGCX9Q47kwTXoyHV7SXWfLefbGO;1.49;0.06;91
gEh8wLvQ8bCfG9huKr0gjkS1bWWLVv6JD2rx1sEhPCfpTuauxdO16OVXH2VXdG1iJY9d1A6DcRD0BYUYum5wrxHuPnKHTsxXGJmqbmaWqE2WA9kA42SrVjnAo4teUj2c0retZ1ujf1SBQumGYqyx1g;1.5;0.06;34
qlorAAMc4ykdmsd1CL9QZaNrKj7fbiAXMvFFDv5gtxl6hTDAeILIev9ETqL81L9F2zB3jKqZmPzowTdA9mhmCwfk5X2UomWQXqZBfxS6iSG8Dk3a6IHI7sI5MEjQaXUh8mCcodVPNwZ8GBbYaCcMFc;1.5;0.06;72
rIOmA9tnYANAAO2HrpjS4agg15QPU7WXhc3uZ2pMmZjn2eAVdnbP7frMvti3eiEDESc9WM34Ekj9ZedRM8nTwEpzE65iwWTgv9TPxHKpzUwRULYuRDRCokmpVKEVZjSiBE1tgaITLIYAFOgelaLK9Q;1.5;0.06;81
1XuccfNFCL6lOoV7VGjk8WINjuzul9NyhMQ1n3R4B8KMyA304jFUQg6EpwdoS0wulUQRKXzH12hjloP4TUKS5lIPZAhF8vIqmBZNym48wd9nN7vgyGszYkS5XAp30UvIYFJxIsT9bttKIkY3uNixCN;1.51;0.06;90
y3NDrTzeO2cMhWIrIRnugFVUSJMgkgMmPcy0GET0qng26WL5QRFrUOyTKJxRs4aRXvBM8Hz8x2CvBHbJMGjmzCoYsH4dBEiu3bC6tiEZYgkguB2IhI5EsBVldvGykQaw6mMDn0f0Iv70t3zEZCyijv;1.52;0.06;22
mTUcpkRflg64chEP4SE5DmXVQRrFeu6OBHeNCknvH3Otesj67FQAjKQeK8Esk4ftINUl2ccgiNSFQExYEKVjpP7iAQZYHpUexKEFfIqOxeChUmozOH3YXL4zWoI4lfxbwT4f62wz7zin3bO6DouogD;1.52;0.06;111
gJFX4KxKvBBBm9POJErmILK3qaKU9kYI8cCyZAiMejKkLRKuKkZepEaTpW88ucPbQILJSgMdRA0QG0tKUrAZwmaxdGliIJpoQHYQBKpaGli60aMCVgjPCZHheDiYGgKzF2BvlIBFGxBQ2qvoEpfuNO;1.52;0.06;119
UbVJQiozx6ybecJd8QVxM5Syf44a0IS0FghNsywZM9E45pe2Hilr1r1KHgo3rwqCa3FWqwyoKr1SQ5EAgR6o3Iw0DfuNV6VE1K946xpwQJLjT9k3Rd7TEnjorkz4Rbf7olBh5V0do14NihpRcClkig;1.53;0.06;98
xx8ZYPjUDDPhVF7AA4NAqh8ffA324HKWIVgzrwWCp2fKIlE2EJpo5oAz8z2kGaZAJRsmxCEjPT8SyRnwzmXBHjiz4hztGAUcr3upqZZsnXXa0XQZgjTSH1kcKYQyvVCbVI8llC9xLU06NubYr9dmqF;1.53;0.06;114
cAAtaEd8hyYlKcbXlEdjA9ErqA2WASfaewkwaCwr029GZMNsnsKTxuCObE4KUu60S1D8lLtrVWYGbOr2YRwutW5WV0ueMUjHPbX4SJIMwJakfwwKmimD62KPOSZw8uvNxpdaevw6VwxnKfI1sWxUx8;1.55;0.06;84
3zBJkbEK4iKSC7bUVQur9FOTklbaMn9we7ygjGLm8iEOmypMjxdDYrhDlSp5IeverlSnQsz3ovsOMwbvwxI85JiL9qvQHj3O4Tlo4dxqqcZHTd5zithi2gJ12pkHvGwrdO6kkG4osX2ePadEyDUs5W;1.55;0.06;114
uw4M3LnC0hkd3dsMdrnrXw2QFH4NKp3hjzucENAISFHOXzPz2MhTvSFrH1adODRbMSHEjUFFkSarEwyW1e8lgEDRoEslBaVCarHyinw1w3jFTMGlaqFvoe9SJRtLy5po8IeVeNMyvJDzvVufl3mCIs;1.56;0.07;113
4TFDXjzfAME0Sv2YuRnXwSk5WreUSoAU2ssv9Z4yk52uhztjh1CzaPe5HW741acZBWIkgE2RpYWIfliJuX3bGqXNkwNB5xcu3Yd7Bj5Avmbn4FP4zyUEDNGAJSi8udnJ9mteC01iSypuH78clt0VtY;1.56;0.07;132
XeWHZZ5M6LkLAAjv9l66X4xP76jE2o0YSDRrUZgPzB2GAOsHhvNbzTi9W1H70Z93tdJdzxo8DXSR1bgT0XqEN6ttEcHGJiDYyVqrvMJsfhwqNTCVBwxqfCWUm0tNjWpjq83Qn2VCin9YEICQh89Cvu;1.56;0.07;159
BeclShmRvWlINrQOPnHT5bebo38ZOevzzXVw5I9NhN1TSnHRqsYYyShXHVFK3ApJq6GGhguYgFBYb9iWJJYPEJvIo6Lvq4DCksN9e1cNmbVh2KA0T3yfUI84z1GA3OJiaRbGV7Wm9qoU2c4wVQoFCc;1.57;0.07;34
7Y5e3GqKfGxBsDhD5xbHm1ZN1PIcVfMEK0TLNtRsRtknjQxb5ZUOmVVr0quPvJM6YzxTZN9ud2oLrPTT6MEAJ4oWHXnyb9OB6nJVQ8NP5OAcrcdjrDBXuyXWHg4C1lku1hgoxhhi7O7jUwbVWiNHxD;1.57;0.07;144
5oA249XexuLAaRlCYaolwa15pFwCncT981E5rLUZzRhMjoXIEWGi4CA53c4nuIiEauVLBto2YgUDDPVVZZs4RDm5kBRXtEaTdi1KLohv9d9kzCWBmvtoZftjL5vLxXRYSPcTQ8B8Xjea4e1095ybor;1.59;0.07;22
Cgd8YaW2WT5m6xwyFCC2eeyylz1KfSQ72lS3YLDwVAaumRuEqUehgrc23CXXfcFjvg2YFfUkag9VK21WFNqyGawxlAdtBuzXgVLH0dPvdfc41xcdJJvfBx01FH2T9uyQkpLK7mgnOOWwN05HhfOonS;1.59;0.07;33
88D2KGoj7nXKblriwKmEWE8PxnSrE8xBRgSXiq5xTQ5Mh9T6ZXx2wwMiAI8I9J7ckVWzhM48Jbebl58PvF0kfvWeiwMqUrQ8mebyYMBb8z0ae8MIt3nBoyBmCeAVL8X1wRwzLc7N21KeO8zlWQPo2j;1.59;0.07;112
is923wUyMOH2hniK7syVxCBhzPBOC2ZZWjgBvghhiZaG74a5aaQqYOD5boTTS6W9bzKSAFsUiXJpdV94KNi28sY60JMs0df5zJlk0tVYEoFZa3yWS6mn32nth5Fy3P21opZI7oKu67LCkL50MqbwVg;1.61;0.07;23
qXoFNXmfrfS1jR8sfqy2wfT0X4qMy5b0Oa5Ohh1UBlNmGVVAG0fJkdFuubP2h1xDhNmN62cGOvrvxvzwitLL5zVcped9rpCpc1CskJvMEmRd9BcVnHyIG7enOWpYe6zOxCFXQvKrbAp1MmB7GUBj7L;1.61;0.07;24
FsiILsNjOVz7MJjQgwlhFtGyrJF1gf9wniFG8a2A5wrVLs62JV5TBw17J8j9uPi7OIZluwnBHYepdfl6HbvtNdt7NKfxpmZ0xH4cEIGGxJAqcFq5vfdDNaGDki4wwIckygDujsDyvWwyfKMQogjmmv;1.61;0.07;106
aNHCn7Q1HoRIApv9F3NX8u8Ga2teEHejb9cNPI1M2bB1J98dbt5wy4kt35GRgLpm5MMKBA8R0zlRObxWwvbV5jn7MKYb2MGY1S6a1i8FtIA8Ea6TERaJOiuq31XpJD1XJwOpChexPvEp0724mc1tcG;1.62;0.07;100
mmNfYCtKyszsUL30tL7qo05PMuriHyrDAXwanR5Hv0HhhTy2L2Q2WQE2nrA1xy3e9pL3qfGbNkfgeEDAAkwYZ753rOhZMhtcFMlyI7qLEs4qnQMwgZyDPvuxbaGPzXRHXS1kXK8LqFmcAu1Bj9U5lZ;1.62;0.07;112
iYoSQu2tMOgzvmEBOBfInCCoz5orFWPeVaiKe8NQ731Tf7UNOVyMusJLqT2VkGzR2pxbZEqh6jN8bV3Qsbctb345SRt5BtIP1lwwV58muXakrnjtSoA3L65fACuvVET3eX6cR4ToN2CNhW3vOkTAYo;1.64;0.07;26
IyYHbkIXf1CQqIDm3K7a40J5UABBqJ2nfWtoqaeSoJfNdQXdaBBJlUQEtemXPlfCSetczxOArcZZW8Ek1BWj0XK3uiZ25VQ6c0b9uyUKaK9O1fkwzmEo1yTxkvRI0dQoTJnJgejeQeVZbmV9QqPm88;1.64;0.07;109
r7mUyAIxsGrwZUPo9TLoQL0ziVDsFtcEeUrqzAO7srC2pJGczwhY5M1q3z81sPbOAwqJCsdbNaBgnk1ktsBGyINSIIP8IeYNhcunxbSomhja1rOusanimDgRwZvcaQGPTwPuzGxbSOw5NLuQFr16E5;1.64;0.07;141
mppc4vSQbVmlCYkVCTxSssoU4mTLSkWOglLIsqeG6NAo1K8UpMuKVAmUBdTyTv5aWpphPmnubjkSuUjZvYELobbiuzPgMUOoRwQ7GvgpuaNguXHQnTPue26qEDtwDFmShUoaWo7N4ZIYTU77L3TsJM;1.64;0.07;143
aFCXuwVSB0KiDHJp3qAp2eaPLIuG36B0YdlWEmbNPk5nH24Xvs1UcmF57NI4q4kDQf3YdrNXFww3JenjSmVg0vzeGTg00T0BnmJRpckSZXFWNSQCatkpM2M7P8EWpjOFYwFK1L8y3XLytLTX0Tq5NM;1.65;0.07;22
fKzlkNLlBEVbzLIubktnOjlfYcYBUMgbPutLgT82pbX6lQbIgC4OCeDnX2k6HH2gIyg2psTAUQPCGt6RBcUdOMSJuLPqHiVEOwI77SnDfQ8v2CkFLmXZ8gGq6BRAiphAR7y3Tu7ckmPaXYYGLm16Tk;1.65;0.07;22
Pv7Tgfu3O1fAVJR0PgMwSSPFQnzmw0U5FyIhBF8PtOIOAe7sK7Okkp1FzkUyIESaPv1cpVZynxUPjLbaS9BBamwijB941OOHu2Fch2a5wxzsosQnNLtTXCtA8bB2ZUbVdSMf7k1ApcRlObnIzZs7tU;1.65;0.07;114
RzJeCutKTVJQzGMBNvzdXTiuiPVNnFQDfMpqgoIkDPkJCZAWIxeuIxb8jGUSTpe1GynMHSZUDrwCf7JcqV9P24aN2iz4zcaHobMmLkdul1tf4UUDmCZ9KbKa8sY3PSipe6VKoUIY6fhjEB9VFILBZE;1.65;0.07;138
1ShQ8fGFuZAjyzcoqZEkwYgotBeIFdb6HhefK7wc10vzYmJOBNeljsxxfHp5yC3mgLLdWnrsOxe9CeUSgYAV41uS6lX2ib3OcRoXYayaBV8vGRyg0fJkEPByw9i82sxL66XzWeME6kLQTWaMnU1gsa;1.66;0.07;25
emGmZvmqmwWdPqjt0qTz8O3FWVmMehbm9qu1XrLqokjOUUthFJtDygz2NkBVgoPAA7xxlGk1gvCEFPQHNzwJawBgpUuYxqzIP94zFEqFZ1ABIfH2RyU63WpCLOQn9e32Rlc2Gv8quDK3r3BHpooX96;1.66;0.07;26
5VuLHwTZWMTJTpHAenqmXWE90LSIVIsJlHImH8KTbD4yfoQtLh2EVJHKSw8Veq1eFBt7gz2Wh7BQzpVm90w9m9pZwcQsgEXTFxRhPwztSf0GXiZKQhRvl8Zdqf98HzR0Mjn75T7b6s1ygv8TjAGSFT;1.66;0.07;94
ScH5vTaLADTtopLa98BQnH3O5mWFh29FfHsm3q8M3deXctdylEeifKsgAwdQg3eRzBoo5E2KzrlSF9zYVmC6sJhsAgVcu7v8bwBqU7K8DBfikdy6CLh6uHNYOqpUL59WQ405XldI6xWkjfkdvqSj0b;1.67;0.07;40
NwpY1dZuPR8cZ06SpQVr5o4xMJb4B6FU5SB2WLGtSOaLjfWQ2lTwSBgFIkbJ928TaS3n4buuIQdOVbSDSFeYUHeJWNJRkFGc2IrOnd0XosPaBwmR5ODkawRPk1JroOmxsUKjMXtBu8PBrod8cuOYUQ;1.67;0.07;81
zIDdTe8pSq83Df4PvzzJWbvW02BLtB9i0hLLSlhwUT6yE5bUEuaPmkVIUt2e6ibTxOUbmwrzimciPX6WNBwo3y3cx1DclM3njuqMHvlp81xnsnoF94pLp3QpjVfKBRN9XO0d0OApGCDvCkVZDZmPNr;1.67;0.07;114
9Y7GPZF4NFJV1TURDQ3G2Bf3seBDQb6bRf31GYpQnDkFrgQsutdOBZQsNupcNZHRFsS26UpgMJsEZs6ENgcybOAGmpY81dP4fSjS6j1Ojw29tmwNgntfH8Js3nBKMctgbLYMX3lufxlKEoByHaebGh;1.67;0.07;132
WsNZoJqCEXWFVf3RBRlX2mKqxO12k0mYKtfzGlLfIU0jEVDTpHZGr14XhHRFmA9ceMDp4K1VTk6s14e2vRwit9lHq5DIwqzu9XiDlINQbbMeOCy4TczXyVJMQ78bYhzTgtB3qJfQ1uPMSIuDGcE2fs;1.67;0.07;152
z03hH0zvrjV72zR3NUqTqEwGFNQcs65fUXL9Md1v8fC8gF6wQOjGuzrG3Lc8l4k4DzoFvgxaMZsvt3hzVazVHWyDS6AebF5do9alL38DnVLb4EqIIbPev5QkXdf537my8tpUpIEhPOewVKI22UtZ3c;1.68;0.07;20
e45wjtl2I5fz3C33DErTkoJZ7MRDrG17hARrB9wBDwGPCYPHkm6fmnY7GDlgBBx2jjCSvWkhx9rniA4rWIq9nid0D4QEvtDpycr16ZjXf7dCbuLmOuyQONuu8ivkBSrg5N4Hsotzh9VJxDgDJ75RbC;1.68;0.07;60
TIeKItHquejXW65o3D6r3tYgeXcrhU9ni6vbcCOZir3Dtgq7IfRO65hhyZjWVRQ2Sln6M9opmdfoI9a5pWbGMnz4yE6q13yGvFcIK3otmxsDlhcEyUWlCQA3dN18iDs1NZIubfFQILRhWWUasAj0Us;1.68;0.07;141
